lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
",1e-05,1.5833333333333333e-05,t r ɔ ʊ̯ ə
troue,trousch,"V;IND;SG;2;PRS
",0.0,1.5833333333333333e-05,t r ə ʊ̯ ʃ
troue,trout,"V;IND;SG;3;PRS
",9e-05,1.5833333333333333e-05,t r ə ʊ̯ t
troue,troued,"V;IND;PL;1;PRS
",3e-05,1.5833333333333333e-05,t r ɔ ʊ̯ ə d̥
troue,troued,"V;IND;PL;2;PRS
",3e-05,1.5833333333333333e-05,t r ɔ ʊ̯ ə d̥
troue,troued,"V;IND;PL;3;PRS
",3e-05,1.5833333333333333e-05,t r ɔ ʊ̯ ə d̥
troue,troui,"V;SBJV;SG;1;PRS
",0.0,1.5833333333333333e-05,t r o ʊ̯ i
troue,trouisch,"V;SBJV;SG;2;PRS
",0.0,1.5833333333333333e-05,t r o ʊ̯ ɪ ʃ
troue,troui,"V;SBJV;SG;3;PRS
",0.0,1.5833333333333333e-05,t r o ʊ̯ i
troue,trouid,"V;SBJV;PL;1;PRS
",0.0,1.5833333333333333e-05,t r ɔ ʊ̯ i d̥
troue,trouid,"V;SBJV;PL;2;PRS
",0.0,1.5833333333333333e-05,t r ɔ ʊ̯ i d̥
troue,trouid,"V;SBJV;PL;3;PRS
",0.0,1.5833333333333333e-05,t r ɔ ʊ̯ i d̥
höre,höre,"V;IND;SG;1;PRS
",0.00015,4.000000000000001e-05,h ø r ə
höre,hörsch,"V;IND;SG;2;PRS
",1e-05,4.000000000000001e-05,h ø r ʃ
höre,hört,"V;IND;SG;3;PRS
",0.00017,4.000000000000001e-05,h ø r t
höre,höred,"V;IND;PL;1;PRS
",3e-05,4.000000000000001e-05,h ø r ə d
höre,höred,"V;IND;PL;2;PRS
",3e-05,4.000000000000001e-05,h ø r ə d
höre,höred,"V;IND;PL;3;PRS
",3e-05,4.000000000000001e-05,h ø r ə d
höre,höri,"V;SBJV;SG;1;PRS
",3e-05,4.000000000000001e-05,h ø r i
höre,hörisch,"V;SBJV;SG;2;PRS
",0.0,4.000000000000001e-05,h ø r i ʃ
höre,höri,"V;SBJV;SG;3;PRS
",3e-05,4.000000000000001e-05,h ø r i
höre,hörid,"V;SBJV;PL;1;PRS
",0.0,4.000000000000001e-05,h ø r i d
höre,hörid,"V;SBJV;PL;2;PRS
",0.0,4.000000000000001e-05,h ø r i d
höre,hörid,"V;SBJV;PL;3;PRS
",0.0,4.000000000000001e-05,h ø r i d
verlüüre,verlüüre,"V;IND;SG;1;PRS
",0.00011,1.7500000000000002e-05,f ə r l yː r ə
verlüüre,verlüürsch,"V;IND;SG;2;PRS
",2e-05,1.7500000000000002e-05,f ə r l yː r ʃ
verlüüre,verlüürt,"V;IND;SG;3;PRS
",8e-05,1.7500000000000002e-05,f ə r l yː r t
verlüüre,verlüüred,"V;IND;PL;1;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r ə d
verlüüre,verlüüred,"V;IND;PL;2;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r ə d
verlüüre,verlüüred,"V;IND;PL;3;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r ə d
verlüüre,verlüüri,"V;SBJV;SG;1;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i
verlüüre,verlüürisch,"V;SBJV;SG;2;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i ʃ
verlüüre,verlüüri,"V;SBJV;SG;3;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i
verlüüre,verlüürid,"V;SBJV;PL;1;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i d
verlüüre,verlüürid,"V;SBJV;PL;2;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i d
verlüüre,verlüürid,"V;SBJV;PL;3;PRS
",0.0,1.7500000000000002e-05,f ə r l yː r i d
winke,winke,"V;IND;SG;1;PRS
",8e-05,1.5833333333333333e-05,v i ŋ k ə
winke,winksch,"V;IND;SG;2;PRS
",0.0,1.5833333333333333e-05,v i ŋ k ʃ
winke,winkt,"V;IND;SG;3;PRS
",8e-05,1.5833333333333333e-05,v i ŋ k t
winke,winked,"V;IND;PL;1;PRS
",1e-05,1.5833333333333333e-05,v i ŋ k ə d̥
winke,winked,"V;IND;PL;2;PRS
",1e-05,1.5833333333333333e-05,v i ŋ k ə d̥
winke,winked,"V;IND;PL;3;PRS
",1e-05,1.5833333333333333e-05,v i ŋ k ə d̥
winke,winki,"V;SBJV;SG;1;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i
winke,winkisch,"V;SBJV;SG;2;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i ʃ
winke,winki,"V;SBJV;SG;3;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i
winke,winkid,"V;SBJV;PL;1;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i d̥
winke,winkid,"V;SBJV;PL;2;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i d̥
winke,winkid,"V;SBJV;PL;3;PRS
",0.0,1.5833333333333333e-05,v i ŋ k i d̥
wone,wone,"V;IND;SG;1;PRS
",0.00013,0.0007058333333333,v o n ə
wone,wonsch,"V;IND;SG;2;PRS
",2e-05,0.0007058333333333,v o n ʃ
wone,wont,"V;IND;SG;3;PRS
",5e-05,0.0007058333333333,v o n t
wone,woned,"V;IND;PL;1;PRS
",2e-05,0.0007058333333333,v o n ə d
wone,woned,"V;IND;PL;2;PRS
",2e-05,0.0007058333333333,v o n ə d
wone,woned,"V;IND;PL;3;PRS
",2e-05,0.0007058333333333,v o n ə d
wone,woni,"V;SBJV;SG;1;PRS
",0.00409,0.0007058333333333,v o n i
wone,wonisch,"V;SBJV;SG;2;PRS
",0.0,0.0007058333333333,v o n i ʃ
wone,woni,"V;SBJV;SG;3;PRS
",0.00409,0.0007058333333333,v o n i
wone,wonid,"V;SBJV;PL;1;PRS
",1e-05,0.0007058333333333,v o n i d
wone,wonid,"V;SBJV;PL;2;PRS
",1e-05,0.0007058333333333,v o n i d
wone,wonid,"V;SBJV;PL;3;PRS
",1e-05,0.0007058333333333,v o n i d
lange,lange,"V;IND;SG;1;PRS
",0.00115,0.0003041666666666,l ɑ ŋ ə
lange,langsch,"V;IND;SG;2;PRS
",0.0,0.0003041666666666,l ɑ ŋ ʃ
lange,langet,"V;IND;SG;3;PRS
",0.00022,0.0003041666666666,l ɑ ŋ ə t
lange,langed,"V;IND;PL;1;PRS
",0.00015,0.0003041666666666,l ɑ ŋ ə d
lange,langed,"V;IND;PL;2;PRS
",0.00015,0.0003041666666666,l ɑ ŋ ə d
lange,langed,"V;IND;PL;3;PRS
",0.00015,0.0003041666666666,l ɑ ŋ ə d
lange,langi,"V;SBJV;SG;1;PRS
",0.0009,0.0003041666666666,l ɑ ŋ ɪ
lange,langisch,"V;SBJV;SG;2;PRS
",0.0,0.0003041666666666,l ɑ ŋ ɪ ʃ
lange,langi,"V;SBJV;SG;3;PRS
",0.0009,0.0003041666666666,l ɑ ŋ ɪ
lange,langid,"V;SBJV;PL;1;PRS
",1e-05,0.0003041666666666,l ɑ ŋ i d̥
lange,langid,"V;SBJV;PL;2;PRS
",1e-05,0.0003041666666666,l ɑ ŋ i d̥
lange,langid,"V;SBJV;PL;3;PRS
",1e-05,0.0003041666666666,l ɑ ŋ i d̥
choche,choche,"V;IND;SG;1;PRS
",0.00045,6.75e-05,x o x ə
choche,chochsch,"V;IND;SG;2;PRS
",0.0,6.75e-05,x o x ʃ
choche,chocet,"V;IND;SG;3;PRS
",0.0,6.75e-05,x o t͡ʃ ə t
choche,choched,"V;IND;PL;1;PRS
",0.00012,6.75e-05,x o x ə d
choche,choched,"V;IND;PL;2;PRS
",0.00012,6.75e-05,x o x ə d
choche,choched,"V;IND;PL;3;PRS
",0.00012,6.75e-05,x o x ə d
choche,chochi,"V;SBJV;SG;1;PRS
",0.0,6.75e-05,x o x i
choche,chochisch,"V;SBJV;SG;2;PRS
",0.0,6.75e-05,x o x i ʃ
choche,chochi,"V;SBJV;SG;3;PRS
",0.0,6.75e-05,x o x i
choche,chochid,"V;SBJV;PL;1;PRS
",0.0,6.75e-05,x o x i d
choche,chochid,"V;SBJV;PL;2;PRS
",0.0,6.75e-05,x o x i d
choche,chochid,"V;SBJV;PL;3;PRS
",0.0,6.75e-05,x o x i d
danke,danke,"V;IND;SG;1;PRS
",0.00268,0.0002549999999999,d ɑ ŋ k ə
danke,danksch,"V;IND;SG;2;PRS
",0.0,0.0002549999999999,d ɑ ŋ k ʃ
danke,dankeet,"V;IND;SG;3;PRS
",0.0,0.0002549999999999,d ɑ ŋ k eː t
danke,danked,"V;IND;PL;1;PRS
",0.0001,0.0002549999999999,d ɑ ŋ k ə d
danke,danked,"V;IND;PL;2;PRS
",0.0001,0.0002549999999999,d ɑ ŋ k ə d
danke,danked,"V;IND;PL;3;PRS
",0.0001,0.0002549999999999,d ɑ ŋ k ə d
danke,danki,"V;SBJV;SG;1;PRS
",1e-05,0.0002549999999999,d ɑ ŋ k i
danke,dankisch,"V;SBJV;SG;2;PRS
",0.0,0.0002549999999999,d ɑ ŋ k i ʃ
danke,danki,"V;SBJV;SG;3;PRS
",1e-05,0.0002549999999999,d ɑ ŋ k i
danke,dankid,"V;SBJV;PL;1;PRS
",2e-05,0.0002549999999999,d ɑ ŋ k i d̥
danke,dankid,"V;SBJV;PL;2;PRS
",2e-05,0.0002549999999999,d ɑ ŋ k i d̥
danke,dankid,"V;SBJV;PL;3;PRS
",2e-05,0.0002549999999999,d ɑ ŋ k i d̥
fiire,fiire,"V;IND;SG;1;PRS
",0.00069,7.666666666666668e-05,f iː r ə
fiire,fiirsch,"V;IND;SG;2;PRS
",0.0,7.666666666666668e-05,f iː r ʃ
fiire,fiiret,"V;IND;SG;3;PRS
",3e-05,7.666666666666668e-05,f iː r ə t
fiire,fiired,"V;IND;PL;1;PRS
",6e-05,7.666666666666668e-05,f iː r ə d̥
fiire,fiired,"V;IND;PL;2;PRS
",6e-05,7.666666666666668e-05,f iː r ə d̥
fiire,fiired,"V;IND;PL;3;PRS
",6e-05,7.666666666666668e-05,f iː r ə d̥
fiire,fiiri,"V;SBJV;SG;1;PRS
",1e-05,7.666666666666668e-05,f iː r i
fiire,fiirisch,"V;SBJV;SG;2;PRS
",0.0,7.666666666666668e-05,f iː r i ʃ
fiire,fiiri,"V;SBJV;SG;3;PRS
",1e-05,7.666666666666668e-05,f iː r i
fiire,fiirid,"V;SBJV;PL;1;PRS
",0.0,7.666666666666668e-05,f iː r i d
fiire,fiirid,"V;SBJV;PL;2;PRS
",0.0,7.666666666666668e-05,f iː r i d
fiire,fiirid,"V;SBJV;PL;3;PRS
",0.0,7.666666666666668e-05,f iː r i d
flueche,flueche,"V;IND;SG;1;PRS
",0.00027,2.666666666666668e-05,f l u ə x ə
flueche,fluechsch,"V;IND;SG;2;PRS
",0.0,2.666666666666668e-05,f l u ə x ʃ
flueche,flueet,"V;IND;SG;3;PRS
",0.0,2.666666666666668e-05,f l u eː t
flueche,flueched,"V;IND;PL;1;PRS
",1e-05,2.666666666666668e-05,f l u ə x ə d
flueche,flueched,"V;IND;PL;2;PRS
",1e-05,2.666666666666668e-05,f l u ə x ə d
flueche,flueched,"V;IND;PL;3;PRS
",1e-05,2.666666666666668e-05,f l u ə x ə d
flueche,fluechi,"V;SBJV;SG;1;PRS
",1e-05,2.666666666666668e-05,f l u ə x i
flueche,fluechisch,"V;SBJV;SG;2;PRS
",0.0,2.666666666666668e-05,f l u ə χ i ʃ
flueche,fluechi,"V;SBJV;SG;3;PRS
",1e-05,2.666666666666668e-05,f l u ə x i
flueche,fluechid,"V;SBJV;PL;1;PRS
",0.0,2.666666666666668e-05,f l u ə χ i d
flueche,fluechid,"V;SBJV;PL;2;PRS
",0.0,2.666666666666668e-05,f l u ə χ i d
flueche,fluechid,"V;SBJV;PL;3;PRS
",0.0,2.666666666666668e-05,f l u ə χ i d
hange,hange,"V;IND;SG;1;PRS
",0.00029,4.333333333333334e-05,h ɑ ŋ ə
hange,hangsch,"V;IND;SG;2;PRS
",1e-05,4.333333333333334e-05,h ɑ ŋ ʃ
hange,hangeet,"V;IND;SG;3;PRS
",0.0,4.333333333333334e-05,h ɑ ŋ əː t
hange,hanged,"V;IND;PL;1;PRS
",6e-05,4.333333333333334e-05,h ɑ ŋ ə d
hange,hanged,"V;IND;PL;2;PRS
",6e-05,4.333333333333334e-05,h ɑ ŋ ə d
hange,hanged,"V;IND;PL;3;PRS
",6e-05,4.333333333333334e-05,h ɑ ŋ ə d
hange,hangi,"V;SBJV;SG;1;PRS
",2e-05,4.333333333333334e-05,h ɑ ŋ ɪ
hange,hangisch,"V;SBJV;SG;2;PRS
",0.0,4.333333333333334e-05,h ɑ ŋ ɪ ʃ
hange,hangi,"V;SBJV;SG;3;PRS
",2e-05,4.333333333333334e-05,h ɑ ŋ ɪ
hange,hangid,"V;SBJV;PL;1;PRS
",0.0,4.333333333333334e-05,h ɑ ŋ i d̥
hange,hangid,"V;SBJV;PL;2;PRS
",0.0,4.333333333333334e-05,h ɑ ŋ i d̥
hange,hangid,"V;SBJV;PL;3;PRS
",0.0,4.333333333333334e-05,h ɑ ŋ i d̥
hebe,hebe,"V;IND;SG;1;PRS
",0.00042,0.0001033333333333,h e b ə
hebe,hebsch,"V;IND;SG;2;PRS
",2e-05,0.0001033333333333,h e p ʃ
hebe,hebeet,"V;IND;SG;3;PRS
",0.0,0.0001033333333333,h e b eː t
hebe,hebed,"V;IND;PL;1;PRS
",0.00018,0.0001033333333333,h e b ə d
hebe,hebed,"V;IND;PL;2;PRS
",0.00018,0.0001033333333333,h e b ə d
hebe,hebed,"V;IND;PL;3;PRS
",0.00018,0.0001033333333333,h e b ə d
hebe,hebi,"V;SBJV;SG;1;PRS
",8e-05,0.0001033333333333,h e b i
hebe,hebisch,"V;SBJV;SG;2;PRS
",1e-05,0.0001033333333333,h e b i ʃ
hebe,hebi,"V;SBJV;SG;3;PRS
",8e-05,0.0001033333333333,h e b i
hebe,hebid,"V;SBJV;PL;1;PRS
",3e-05,0.0001033333333333,h e b i d
hebe,hebid,"V;SBJV;PL;2;PRS
",3e-05,0.0001033333333333,h e b i d
hebe,hebid,"V;SBJV;PL;3;PRS
",3e-05,0.0001033333333333,h e b i d
lache,lache,"V;IND;SG;1;PRS
",0.00152,0.0001666666666666,l ɑ x ə
lache,lachsch,"V;IND;SG;2;PRS
",6e-05,0.0001666666666666,l ɑ x ʃ
lache,lacet,"V;IND;SG;3;PRS
",0.0,0.0001666666666666,l ɑ t͡s ə t
lache,lached,"V;IND;PL;1;PRS
",9e-05,0.0001666666666666,l ɑ x ə d̥
lache,lached,"V;IND;PL;2;PRS
",9e-05,0.0001666666666666,l ɑ x ə d̥
lache,lached,"V;IND;PL;3;PRS
",9e-05,0.0001666666666666,l ɑ x ə d̥
lache,lachi,"V;SBJV;SG;1;PRS
",1e-05,0.0001666666666666,l ɑ χ i
lache,lachisch,"V;SBJV;SG;2;PRS
",1e-05,0.0001666666666666,l ɑ x i ʃ
lache,lachi,"V;SBJV;SG;3;PRS
",1e-05,0.0001666666666666,l ɑ χ i
lache,lachid,"V;SBJV;PL;1;PRS
",4e-05,0.0001666666666666,l ɑ χ i d
lache,lachid,"V;SBJV;PL;2;PRS
",4e-05,0.0001666666666666,l ɑ χ i d
lache,lachid,"V;SBJV;PL;3;PRS
",4e-05,0.0001666666666666,l ɑ χ i d
luege,luege,"V;IND;SG;1;PRS
",0.00796,0.0009241666666666,l u ə ɡ̊ ə
luege,luegsch,"V;IND;SG;2;PRS
",0.00039,0.0009241666666666,l u ə k ʃ
luege,lueget,"V;IND;SG;3;PRS
",0.00045,0.0009241666666666,l u ə ɡ̊ ə t
luege,lueged,"V;IND;PL;1;PRS
",0.00048,0.0009241666666666,l u ə ɡ̊ ə d
luege,lueged,"V;IND;PL;2;PRS
",0.00048,0.0009241666666666,l u ə ɡ̊ ə d
luege,lueged,"V;IND;PL;3;PRS
",0.00048,0.0009241666666666,l u ə ɡ̊ ə d
luege,luegi,"V;SBJV;SG;1;PRS
",0.00029,0.0009241666666666,l u ə ɡ̊ i
luege,luegisch,"V;SBJV;SG;2;PRS
",0.0,0.0009241666666666,l u ə ɡ̊ i ʃ
luege,luegi,"V;SBJV;SG;3;PRS
",0.00029,0.0009241666666666,l u ə ɡ̊ i
luege,luegid,"V;SBJV;PL;1;PRS
",9e-05,0.0009241666666666,l u ə ɡ̊ i d̥
luege,luegid,"V;SBJV;PL;2;PRS
",9e-05,0.0009241666666666,l u ə ɡ̊ i d̥
luege,luegid,"V;SBJV;PL;3;PRS
",9e-05,0.0009241666666666,l u ə ɡ̊ i d̥
lüüte,lüüte,"V;IND;SG;1;PRS
",7e-05,2.3333333333333336e-05,l yː t ə
lüüte,lüütisch,"V;IND;SG;2;PRS
",0.0,2.3333333333333336e-05,l yː t i ʃ
lüüte,lüütet,"V;IND;SG;3;PRS
",0.00013,2.3333333333333336e-05,l yː t ə t
lüüte,lüüted,"V;IND;PL;1;PRS
",2e-05,2.3333333333333336e-05,l yː t ə d
lüüte,lüüted,"V;IND;PL;2;PRS
",2e-05,2.3333333333333336e-05,l yː t ə d
lüüte,lüüted,"V;IND;PL;3;PRS
",2e-05,2.3333333333333336e-05,l yː t ə d
lüüte,lüüti,"V;SBJV;SG;1;PRS
",1e-05,2.3333333333333336e-05,l yː t i
lüüte,lüütisch,"V;SBJV;SG;2;PRS
",0.0,2.3333333333333336e-05,l yː t i ʃ
lüüte,lüüti,"V;SBJV;SG;3;PRS
",1e-05,2.3333333333333336e-05,l yː t i
lüüte,lüütid,"V;SBJV;PL;1;PRS
",0.0,2.3333333333333336e-05,l yː t i d
lüüte,lüütid,"V;SBJV;PL;2;PRS
",0.0,2.3333333333333336e-05,l yː t i d
lüüte,lüütid,"V;SBJV;PL;3;PRS
",0.0,2.3333333333333336e-05,l yː t i d
bhalte,bhalte,"V;IND;SG;1;PRS
",0.00042,3.666666666666667e-05,b̥ h ɑ l t ə
bhalte,bhaltisch,"V;IND;SG;2;PRS
",1e-05,3.666666666666667e-05,b̥ h ɑ l t i ʃ
bhalte,bhalet,"V;IND;SG;3;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l ə t
bhalte,bhalted,"V;IND;PL;1;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t ə d̥
bhalte,bhalted,"V;IND;PL;2;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t ə d̥
bhalte,bhalted,"V;IND;PL;3;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t ə d̥
bhalte,bhalti,"V;SBJV;SG;1;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t i
bhalte,bhaltisch,"V;SBJV;SG;2;PRS
",1e-05,3.666666666666667e-05,b̥ h ɑ l t i ʃ
bhalte,bhalti,"V;SBJV;SG;3;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t i
bhalte,bhaltid,"V;SBJV;PL;1;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t i d̥
bhalte,bhaltid,"V;SBJV;PL;2;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t i d̥
bhalte,bhaltid,"V;SBJV;PL;3;PRS
",0.0,3.666666666666667e-05,b̥ h ɑ l t i d̥
folge,folge,"V;IND;SG;1;PRS
",0.00041,6.333333333333336e-05,f o l ɡ ə
folge,folgisch,"V;IND;SG;2;PRS
",0.0,6.333333333333336e-05,f o l ɡ i ʃ
folge,folgeet,"V;IND;SG;3;PRS
",0.0,6.333333333333336e-05,f ɔ l ɡ̊ eː t
folge,folged,"V;IND;PL;1;PRS
",9e-05,6.333333333333336e-05,f o l ɡ ə d
folge,folged,"V;IND;PL;2;PRS
",9e-05,6.333333333333336e-05,f o l ɡ ə d
folge,folged,"V;IND;PL;3;PRS
",9e-05,6.333333333333336e-05,f o l ɡ ə d
folge,folgi,"V;SBJV;SG;1;PRS
",1e-05,6.333333333333336e-05,f o l ɡ i
folge,folgisch,"V;SBJV;SG;2;PRS
",0.0,6.333333333333336e-05,f o l ɡ i ʃ
folge,folgi,"V;SBJV;SG;3;PRS
",1e-05,6.333333333333336e-05,f o l ɡ i
folge,folgid,"V;SBJV;PL;1;PRS
",2e-05,6.333333333333336e-05,f o l ɡ̊ i d̥
folge,folgid,"V;SBJV;PL;2;PRS
",2e-05,6.333333333333336e-05,f o l ɡ̊ i d̥
folge,folgid,"V;SBJV;PL;3;PRS
",2e-05,6.333333333333336e-05,f o l ɡ̊ i d̥
lose,lose,"V;IND;SG;1;PRS
",0.00106,0.0001308333333333,l o s ə
lose,losisch,"V;IND;SG;2;PRS
",1e-05,0.0001308333333333,l o s i ʃ
lose,loseet,"V;IND;SG;3;PRS
",0.0,0.0001308333333333,l o s eː t
lose,losed,"V;IND;PL;1;PRS
",0.00011,0.0001308333333333,l o s ə d̥
lose,losed,"V;IND;PL;2;PRS
",0.00011,0.0001308333333333,l o s ə d̥
lose,losed,"V;IND;PL;3;PRS
",0.00011,0.0001308333333333,l o s ə d̥
lose,losi,"V;SBJV;SG;1;PRS
",8e-05,0.0001308333333333,l o s i
lose,losisch,"V;SBJV;SG;2;PRS
",1e-05,0.0001308333333333,l o s i ʃ
lose,losi,"V;SBJV;SG;3;PRS
",8e-05,0.0001308333333333,l o s i
lose,losid,"V;SBJV;PL;1;PRS
",0.0,0.0001308333333333,l o s i d
lose,losid,"V;SBJV;PL;2;PRS
",0.0,0.0001308333333333,l o s i d
lose,losid,"V;SBJV;PL;3;PRS
",0.0,0.0001308333333333,l o s i d
pfuuse,pfuuse,"V;IND;SG;1;PRS
",0.00024,2.7500000000000004e-05,p f uː s ə
pfuuse,pfuusisch,"V;IND;SG;2;PRS
",0.0,2.7500000000000004e-05,p f uː s i ʃ
pfuuse,pfuuet,"V;IND;SG;3;PRS
",0.0,2.7500000000000004e-05,p f uː ə t
pfuuse,pfuused,"V;IND;PL;1;PRS
",3e-05,2.7500000000000004e-05,p f uː s ə d̥
pfuuse,pfuused,"V;IND;PL;2;PRS
",3e-05,2.7500000000000004e-05,p f uː s ə d̥
pfuuse,pfuused,"V;IND;PL;3;PRS
",3e-05,2.7500000000000004e-05,p f uː s ə d̥
pfuuse,pfuusi,"V;SBJV;SG;1;PRS
",0.0,2.7500000000000004e-05,p f uː s i
pfuuse,pfuusisch,"V;SBJV;SG;2;PRS
",0.0,2.7500000000000004e-05,p f uː s i ʃ
pfuuse,pfuusi,"V;SBJV;SG;3;PRS
",0.0,2.7500000000000004e-05,p f uː s i
pfuuse,pfuusid,"V;SBJV;PL;1;PRS
",0.0,2.7500000000000004e-05,p f uː s i d̥
pfuuse,pfuusid,"V;SBJV;PL;2;PRS
",0.0,2.7500000000000004e-05,p f uː s i d̥
pfuuse,pfuusid,"V;SBJV;PL;3;PRS
",0.0,2.7500000000000004e-05,p f uː s i d̥
poschte,poschte,"V;IND;SG;1;PRS
",0.00042,3.666666666666667e-05,p o ʃ t ə
poschte,poschtisch,"V;IND;SG;2;PRS
",0.0,3.666666666666667e-05,p o ʃ t i ʃ
poschte,poschet,"V;IND;SG;3;PRS
",0.0,3.666666666666667e-05,p o ʃ ə t
poschte,poschted,"V;IND;PL;1;PRS
",0.0,3.666666666666667e-05,p o ʃ t ə d
poschte,poschted,"V;IND;PL;2;PRS
",0.0,3.666666666666667e-05,p o ʃ t ə d
poschte,poschted,"V;IND;PL;3;PRS
",0.0,3.666666666666667e-05,p o ʃ t ə d
poschte,poschti,"V;SBJV;SG;1;PRS
",1e-05,3.666666666666667e-05,p o ʃ t i
poschte,poschtisch,"V;SBJV;SG;2;PRS
",0.0,3.666666666666667e-05,p o ʃ t i ʃ
poschte,poschti,"V;SBJV;SG;3;PRS
",1e-05,3.666666666666667e-05,p o ʃ t i
poschte,poschtid,"V;SBJV;PL;1;PRS
",0.0,3.666666666666667e-05,p o ʃ t i d
poschte,poschtid,"V;SBJV;PL;2;PRS
",0.0,3.666666666666667e-05,p o ʃ t i d
poschte,poschtid,"V;SBJV;PL;3;PRS
",0.0,3.666666666666667e-05,p o ʃ t i d
prichte,prichte,"V;IND;SG;1;PRS
",7e-05,1.4166666666666668e-05,p r i x t ə
prichte,prichtisch,"V;IND;SG;2;PRS
",0.0,1.4166666666666668e-05,p r i x t i ʃ
prichte,prichtet,"V;IND;SG;3;PRS
",0.0001,1.4166666666666668e-05,p r i x t ə t
prichte,prichted,"V;IND;PL;1;PRS
",0.0,1.4166666666666668e-05,p r i x t ə d
prichte,prichted,"V;IND;PL;2;PRS
",0.0,1.4166666666666668e-05,p r i x t ə d
prichte,prichted,"V;IND;PL;3;PRS
",0.0,1.4166666666666668e-05,p r i x t ə d
prichte,prichti,"V;SBJV;SG;1;PRS
",0.0,1.4166666666666668e-05,p r i x t i
prichte,prichtisch,"V;SBJV;SG;2;PRS
",0.0,1.4166666666666668e-05,p r i x t i ʃ
prichte,prichti,"V;SBJV;SG;3;PRS
",0.0,1.4166666666666668e-05,p r i x t i
prichte,prichtid,"V;SBJV;PL;1;PRS
",0.0,1.4166666666666668e-05,p r i χ t i d
prichte,prichtid,"V;SBJV;PL;2;PRS
",0.0,1.4166666666666668e-05,p r i χ t i d
prichte,prichtid,"V;SBJV;PL;3;PRS
",0.0,1.4166666666666668e-05,p r i χ t i d
rächne,rächne,"V;IND;SG;1;PRS
",0.00026,2.5833333333333342e-05,r æ x n ə
rächne,rächnisch,"V;IND;SG;2;PRS
",0.0,2.5833333333333342e-05,r æ x n i ʃ
rächne,rächneet,"V;IND;SG;3;PRS
",0.0,2.5833333333333342e-05,r æ χ n eː t
rächne,rächned,"V;IND;PL;1;PRS
",1e-05,2.5833333333333342e-05,r æ x n ə d
rächne,rächned,"V;IND;PL;2;PRS
",1e-05,2.5833333333333342e-05,r æ x n ə d
rächne,rächned,"V;IND;PL;3;PRS
",1e-05,2.5833333333333342e-05,r æ x n ə d
rächne,rächni,"V;SBJV;SG;1;PRS
",1e-05,2.5833333333333342e-05,r æ x n i
rächne,rächnisch,"V;SBJV;SG;2;PRS
",0.0,2.5833333333333342e-05,r æ x n i ʃ
rächne,rächni,"V;SBJV;SG;3;PRS
",1e-05,2.5833333333333342e-05,r æ x n i
rächne,rächnid,"V;SBJV;PL;1;PRS
",0.0,2.5833333333333342e-05,r æ χ n i d
rächne,rächnid,"V;SBJV;PL;2;PRS
",0.0,2.5833333333333342e-05,r æ χ n i d
rächne,rächnid,"V;SBJV;PL;3;PRS
",0.0,2.5833333333333342e-05,r æ χ n i d
saage,saage,"V;IND;SG;1;PRS
",0.00061,5.083333333333333e-05,s ɑː ɡ ə
saage,saagisch,"V;IND;SG;2;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ i ʃ
saage,saageet,"V;IND;SG;3;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ̊ eː t
saage,saaged,"V;IND;PL;1;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ̊ ə d
saage,saaged,"V;IND;PL;2;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ̊ ə d
saage,saaged,"V;IND;PL;3;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ̊ ə d
saage,saagi,"V;SBJV;SG;1;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ i
saage,saagisch,"V;SBJV;SG;2;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ i ʃ
saage,saagi,"V;SBJV;SG;3;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ i
saage,saagid,"V;SBJV;PL;1;PRS
",0.0,5.083333333333333e-05,s ɑː ɡ̊ i d̥
saage,saagid,"V;SBJV;PL;2;PRS
